"cohortId","name","cohortName","logicDescription","phenotypeId","atlasId","concept_id","concept_name","concept_code","matching_drug_cohort_id","intersection_drug","intersection_event","fixed_TAR"
1942,"generic_intersection_drug_event","Paclitaxel + Anaphylaxis (anch. drug start) (TAR=365)","Paclitaxel + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,443,974,365
1706,"generic_intersection_drug_event","Apixaban + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Apixaban + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,335,977,365
1692,"generic_intersection_drug_event","Amiodarone + Anaphylaxis (anch. drug start) (TAR=365)","Amiodarone + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,329,974,365
1730,"generic_intersection_drug_event","Celecoxib + Pulmonary Embolism (anch. drug start) (TAR=365)","Celecoxib + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,350,986,365
1899,"generic_intersection_drug_event","Metoclopramide + Encephalomyelitis (anch. drug start) (TAR=365)","Metoclopramide + Encephalomyelitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,423,979,365
1811,"generic_intersection_drug_event","Everolimus + Pulmonary Embolism (anch. drug start) (TAR=365)","Everolimus + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,379,986,365
1731,"generic_intersection_drug_event","Cetirizine + Anaphylaxis (anch. drug start) (TAR=365)","Cetirizine + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,351,974,365
1989,"generic_intersection_drug_event","Rivaroxaban + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Rivaroxaban + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,462,983,365
1798,"generic_intersection_drug_event","Enoxaparin + Hemorrhagic Stroke (anch. drug start) (TAR=365)","Enoxaparin + Hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,374,981,365
2026,"generic_intersection_drug_event","Vancomycin + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Vancomycin + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,481,982,365
1955,"generic_intersection_drug_event","Prednisolone + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Prednisolone + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,450,980,365
1741,"generic_intersection_drug_event","Clarithromycin + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Clarithromycin + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,358,977,365
1880,"generic_intersection_drug_event","Lithium + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Lithium + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,412,980,365
1722,"generic_intersection_drug_event","Carboplatin + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Carboplatin + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,345,982,365
1776,"generic_intersection_drug_event","Dexamethasone + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)","Dexamethasone + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)",0,0,0,"0","0",0,366,978,365
1957,"generic_intersection_drug_event","Prednisone + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Prednisone + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,451,973,365
1868,"generic_intersection_drug_event","Lenalidomide + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Lenalidomide + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,406,983,365
1711,"generic_intersection_drug_event","Bicalutamide + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Bicalutamide + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,338,973,365
1847,"generic_intersection_drug_event","Hydrocortisone + Anaphylaxis (anch. drug start) (TAR=365)","Hydrocortisone + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,396,974,365
1979,"generic_intersection_drug_event","Risperidone + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Risperidone + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,461,973,365
1977,"generic_intersection_drug_event","Ribavirin + Narcolepsy (anch. drug start) (TAR=365)","Ribavirin + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,459,984,365
2000,"generic_intersection_drug_event","Sulfasalazine + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Sulfasalazine + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,470,983,365
1781,"generic_intersection_drug_event","Diclofenac + Anaphylaxis (anch. drug start) (TAR=365)","Diclofenac + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,367,974,365
1978,"generic_intersection_drug_event","Rifabutin + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Rifabutin + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,460,982,365
1836,"generic_intersection_drug_event","Gemcitabine + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Gemcitabine + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,392,980,365
1888,"generic_intersection_drug_event","Mepivacaine + Anaphylaxis (anch. drug start) (TAR=365)","Mepivacaine + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,418,974,365
1889,"generic_intersection_drug_event","Metformin + Anaphylaxis (anch. drug start) (TAR=365)","Metformin + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,419,974,365
1879,"generic_intersection_drug_event","Lithium + Encephalomyelitis (anch. drug start) (TAR=365)","Lithium + Encephalomyelitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,412,979,365
1687,"generic_intersection_drug_event","Abiraterone + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Abiraterone + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,325,973,365
1865,"generic_intersection_drug_event","Lenalidomide + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Lenalidomide + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,406,973,365
2022,"generic_intersection_drug_event","Triamcinolone + Anaphylaxis (anch. drug start) (TAR=365)","Triamcinolone + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,480,974,365
1884,"generic_intersection_drug_event","Medroxyprogesterone + Anaphylaxis (anch. drug start) (TAR=365)","Medroxyprogesterone + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,415,974,365
1694,"generic_intersection_drug_event","Amiodarone + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Amiodarone + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,329,980,365
1919,"generic_intersection_drug_event","Naproxen + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Naproxen + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,431,982,365
1780,"generic_intersection_drug_event","Diclofenac + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Diclofenac + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,367,973,365
1827,"generic_intersection_drug_event","Fluticasone + Narcolepsy (anch. drug start) (TAR=365)","Fluticasone + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,388,984,365
1980,"generic_intersection_drug_event","Risperidone + Narcolepsy (anch. drug start) (TAR=365)","Risperidone + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,461,984,365
1906,"generic_intersection_drug_event","Mirtazapine + Narcolepsy (anch. drug start) (TAR=365)","Mirtazapine + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,426,984,365
2024,"generic_intersection_drug_event","Vancomycin + Anaphylaxis (anch. drug start) (TAR=365)","Vancomycin + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,481,974,365
1729,"generic_intersection_drug_event","Cefuroxime + Anaphylaxis (anch. drug start) (TAR=365)","Cefuroxime + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,349,974,365
1946,"generic_intersection_drug_event","Paliperidone + Pulmonary Embolism (anch. drug start) (TAR=365)","Paliperidone + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,444,986,365
1758,"generic_intersection_drug_event","Cyclophosphamide + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Cyclophosphamide + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,363,980,365
1900,"generic_intersection_drug_event","Metoprolol + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Metoprolol + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,424,973,365
1830,"generic_intersection_drug_event","Furosemide + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Furosemide + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,390,977,365
1858,"generic_intersection_drug_event","Imatinib + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Imatinib + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,400,983,365
1704,"generic_intersection_drug_event","Anastrozole + Pulmonary Embolism (anch. drug start) (TAR=365)","Anastrozole + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,334,986,365
1792,"generic_intersection_drug_event","Doxorubicin + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Doxorubicin + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,371,983,365
1738,"generic_intersection_drug_event","Cisatracurium + Anaphylaxis (anch. drug start) (TAR=365)","Cisatracurium + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,355,974,365
1952,"generic_intersection_drug_event","Pravastatin + Narcolepsy (anch. drug start) (TAR=365)","Pravastatin + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,449,984,365
1709,"generic_intersection_drug_event","Atomoxetine + Narcolepsy (anch. drug start) (TAR=365)","Atomoxetine + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,336,984,365
1892,"generic_intersection_drug_event","Methotrexate + Encephalomyelitis (anch. drug start) (TAR=365)","Methotrexate + Encephalomyelitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,420,979,365
2028,"generic_intersection_drug_event","Vinorelbine + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Vinorelbine + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,483,973,365
1983,"generic_intersection_drug_event","Rivaroxaban + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Rivaroxaban + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,462,973,365
1801,"generic_intersection_drug_event","Epirubicin + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Epirubicin + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,375,980,365
1948,"generic_intersection_drug_event","Perindopril + Narcolepsy (anch. drug start) (TAR=365)","Perindopril + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,446,984,365
1763,"generic_intersection_drug_event","Cytarabine + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Cytarabine + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,364,983,365
1816,"generic_intersection_drug_event","Fingolimod + Appendicitis (anch. drug start) (TAR=365)","Fingolimod + Appendicitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,383,975,365
1822,"generic_intersection_drug_event","Fludarabine + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Fludarabine + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,385,982,365
1749,"generic_intersection_drug_event","Clopidogrel + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Clopidogrel + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,361,985,365
1767,"generic_intersection_drug_event","Dabigatran + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)","Dabigatran + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)",0,0,0,"0","0",0,365,978,365
1732,"generic_intersection_drug_event","Cetirizine + Narcolepsy (anch. drug start) (TAR=365)","Cetirizine + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,351,984,365
1823,"generic_intersection_drug_event","Fluorouracil + Anaphylaxis (anch. drug start) (TAR=365)","Fluorouracil + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,386,974,365
1992,"generic_intersection_drug_event","Rivastigmine + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Rivastigmine + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,463,985,365
1993,"generic_intersection_drug_event","Rocuronium + Anaphylaxis (anch. drug start) (TAR=365)","Rocuronium + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,464,974,365
1778,"generic_intersection_drug_event","Dexamethasone + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Dexamethasone + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,366,983,365
1818,"generic_intersection_drug_event","Fingolimod + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Fingolimod + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,383,983,365
1834,"generic_intersection_drug_event","Gemcitabine + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Gemcitabine + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,392,977,365
1967,"generic_intersection_drug_event","Propofol + Anaphylaxis (anch. drug start) (TAR=365)","Propofol + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,454,974,365
1759,"generic_intersection_drug_event","Cyclophosphamide + Hemorrhagic Stroke (anch. drug start) (TAR=365)","Cyclophosphamide + Hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,363,981,365
1958,"generic_intersection_drug_event","Prednisone + Bells Palsy (anch. drug start) (TAR=365)","Prednisone + Bells Palsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,451,976,365
1932,"generic_intersection_drug_event","Olanzapine + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Olanzapine + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,437,985,365
1848,"generic_intersection_drug_event","Ibrutinib + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Ibrutinib + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,397,982,365
1962,"generic_intersection_drug_event","Prednisone + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Prednisone + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,451,985,365
1852,"generic_intersection_drug_event","Ibuprofen + Hemorrhagic Stroke (anch. drug start) (TAR=365)","Ibuprofen + Hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,398,981,365
1937,"generic_intersection_drug_event","Oxaliplatin + Anaphylaxis (anch. drug start) (TAR=365)","Oxaliplatin + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,441,974,365
1713,"generic_intersection_drug_event","Bleomycin + Pulmonary Embolism (anch. drug start) (TAR=365)","Bleomycin + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,340,986,365
1773,"generic_intersection_drug_event","Dexamethasone + Anaphylaxis (anch. drug start) (TAR=365)","Dexamethasone + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,366,974,365
1733,"generic_intersection_drug_event","Chlorhexidine + Anaphylaxis (anch. drug start) (TAR=365)","Chlorhexidine + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,352,974,365
1788,"generic_intersection_drug_event","Doxorubicin + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Doxorubicin + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,371,973,365
1784,"generic_intersection_drug_event","Docetaxel + Anaphylaxis (anch. drug start) (TAR=365)","Docetaxel + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,370,974,365
1753,"generic_intersection_drug_event","Clozapine + Pulmonary Embolism (anch. drug start) (TAR=365)","Clozapine + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,362,986,365
1912,"generic_intersection_drug_event","Moxifloxacin + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Moxifloxacin + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,429,980,365
1994,"generic_intersection_drug_event","Rosuvastatin + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Rosuvastatin + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,465,985,365
1878,"generic_intersection_drug_event","Lidocaine + Bells Palsy (anch. drug start) (TAR=365)","Lidocaine + Bells Palsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,411,976,365
1697,"generic_intersection_drug_event","Amitriptyline + Narcolepsy (anch. drug start) (TAR=365)","Amitriptyline + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,330,984,365
1726,"generic_intersection_drug_event","Cefepime + Anaphylaxis (anch. drug start) (TAR=365)","Cefepime + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,347,974,365
1701,"generic_intersection_drug_event","Ampicillin + Anaphylaxis (anch. drug start) (TAR=365)","Ampicillin + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,333,974,365
1717,"generic_intersection_drug_event","Capecitabine + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Capecitabine + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,343,983,365
1809,"generic_intersection_drug_event","Everolimus + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Everolimus + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,379,977,365
1815,"generic_intersection_drug_event","Finasteride + Narcolepsy (anch. drug start) (TAR=365)","Finasteride + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,382,984,365
1876,"generic_intersection_drug_event","Levofloxacin + Narcolepsy (anch. drug start) (TAR=365)","Levofloxacin + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,409,984,365
1870,"generic_intersection_drug_event","Letrozole + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Letrozole + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,407,977,365
1862,"generic_intersection_drug_event","Iron + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Iron + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,403,977,365
1894,"generic_intersection_drug_event","Methotrexate + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Methotrexate + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,420,985,365
1970,"generic_intersection_drug_event","Quetiapine + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Quetiapine + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,456,973,365
1736,"generic_intersection_drug_event","Ciprofloxacin + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Ciprofloxacin + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,354,977,365
1903,"generic_intersection_drug_event","Midazolam + Anaphylaxis (anch. drug start) (TAR=365)","Midazolam + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,425,974,365
2031,"generic_intersection_drug_event","Voriconazole + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Voriconazole + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,484,982,365
1718,"generic_intersection_drug_event","Carbamazepine + Encephalomyelitis (anch. drug start) (TAR=365)","Carbamazepine + Encephalomyelitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,344,979,365
1707,"generic_intersection_drug_event","Apixaban + Hemorrhagic Stroke (anch. drug start) (TAR=365)","Apixaban + Hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,335,981,365
1883,"generic_intersection_drug_event","Magnesium sulfate + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Magnesium sulfate + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,414,977,365
1804,"generic_intersection_drug_event","Erythromycin + Anaphylaxis (anch. drug start) (TAR=365)","Erythromycin + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,376,974,365
1869,"generic_intersection_drug_event","Lenalidomide + Pulmonary Embolism (anch. drug start) (TAR=365)","Lenalidomide + Pulmonary Embolism (anch. drug start) (TAR=365)",0,0,0,"0","0",0,406,986,365
1702,"generic_intersection_drug_event","Anastrozole + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Anastrozole + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,334,977,365
1719,"generic_intersection_drug_event","Carbamazepine + Narcolepsy (anch. drug start) (TAR=365)","Carbamazepine + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,344,984,365
1995,"generic_intersection_drug_event","Sertraline + Narcolepsy (anch. drug start) (TAR=365)","Sertraline + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,466,984,365
1751,"generic_intersection_drug_event","Clozapine + Anaphylaxis (anch. drug start) (TAR=365)","Clozapine + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,362,974,365
1824,"generic_intersection_drug_event","Fluorouracil + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Fluorouracil + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,386,982,365
1839,"generic_intersection_drug_event","Haloperidol + Narcolepsy (anch. drug start) (TAR=365)","Haloperidol + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,394,984,365
1913,"generic_intersection_drug_event","Mycophenolic acid + Appendicitis (anch. drug start) (TAR=365)","Mycophenolic acid + Appendicitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,430,975,365
1950,"generic_intersection_drug_event","Pomalidomide + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Pomalidomide + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,448,973,365
1850,"generic_intersection_drug_event","Ibrutinib + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Ibrutinib + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,397,985,365
1926,"generic_intersection_drug_event","Octreotide + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)","Octreotide + Non-hemorrhagic Stroke (anch. drug start) (TAR=365)",0,0,0,"0","0",0,435,985,365
1696,"generic_intersection_drug_event","Amiodarone + Narcolepsy (anch. drug start) (TAR=365)","Amiodarone + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,329,984,365
1690,"generic_intersection_drug_event","Allopurinol + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Allopurinol + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,327,982,365
2020,"generic_intersection_drug_event","Tramadol + Anaphylaxis (anch. drug start) (TAR=365)","Tramadol + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,479,974,365
1777,"generic_intersection_drug_event","Dexamethasone + Guillain Barre Syndrome (anch. drug start) (TAR=365)","Dexamethasone + Guillain Barre Syndrome (anch. drug start) (TAR=365)",0,0,0,"0","0",0,366,980,365
1941,"generic_intersection_drug_event","Oxytocin + Anaphylaxis (anch. drug start) (TAR=365)","Oxytocin + Anaphylaxis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,442,974,365
1947,"generic_intersection_drug_event","Pantoprazole + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)","Pantoprazole + Deep Vein Thrombosis (DVT) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,445,977,365
1951,"generic_intersection_drug_event","Pomalidomide + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)","Pomalidomide + Immune Thrombocytopenia (ITP) (anch. drug start) (TAR=365)",0,0,0,"0","0",0,448,982,365
2006,"generic_intersection_drug_event","Tacrolimus + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)","Tacrolimus + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)",0,0,0,"0","0",0,472,978,365
1743,"generic_intersection_drug_event","Clonidine + Narcolepsy (anch. drug start) (TAR=365)","Clonidine + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,360,984,365
1806,"generic_intersection_drug_event","Escitalopram + Narcolepsy (anch. drug start) (TAR=365)","Escitalopram + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,377,984,365
1795,"generic_intersection_drug_event","Duloxetine + Bells Palsy (anch. drug start) (TAR=365)","Duloxetine + Bells Palsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,373,976,365
1740,"generic_intersection_drug_event","Cladribine + Narcolepsy (anch. drug start) (TAR=365)","Cladribine + Narcolepsy (anch. drug start) (TAR=365)",0,0,0,"0","0",0,357,984,365
2034,"generic_intersection_drug_event","Zoledronic acid + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Zoledronic acid + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,486,973,365
1986,"generic_intersection_drug_event","Rivaroxaban + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)","Rivaroxaban + Disseminated Intravascular Coagulation (anch. drug start) (TAR=365)",0,0,0,"0","0",0,462,978,365
1766,"generic_intersection_drug_event","Dabigatran + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Dabigatran + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,365,973,365
1921,"generic_intersection_drug_event","Nifedipine + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Nifedipine + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,433,973,365
1996,"generic_intersection_drug_event","Sildenafil + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Sildenafil + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,467,973,365
1929,"generic_intersection_drug_event","Olanzapine + Acute Myocardial Infarction (anch. drug start) (TAR=365)","Olanzapine + Acute Myocardial Infarction (anch. drug start) (TAR=365)",0,0,0,"0","0",0,437,973,365
1954,"generic_intersection_drug_event","Prednisolone + Encephalomyelitis (anch. drug start) (TAR=365)","Prednisolone + Encephalomyelitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,450,979,365
1956,"generic_intersection_drug_event","Prednisolone + Myocarditis Pericarditis (anch. drug start) (TAR=365)","Prednisolone + Myocarditis Pericarditis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,450,983,365
2019,"generic_intersection_drug_event","Topiramate + Encephalomyelitis (anch. drug start) (TAR=365)","Topiramate + Encephalomyelitis (anch. drug start) (TAR=365)",0,0,0,"0","0",0,478,979,365
